,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
ANTM,1.1133893083641877,0.5478902621811886,2.032139253455078,VNT,0.038111098518495194,Anthem,Health Care,Managed Health Care,ANTM,HII,AMT,COG,NOC,KR,JKHY,WBA,ATO,REGN,0.029348275010768518,0.2752708633040807,0.03372591866634635,0.10723760558845429,0.05384508778939021,0.052597088860670146,0.24029236596886133,0.3238616564606767,0.042390783684185696,0.010722313183999268,0.014135639284970929,0.12119154051244531,0.11149761928181615,0.3295504992785547,0.08826550889984934,0.03101681304569626,0.09046027046353143,0.23906904530301323,0.015771350991279288,0.10135494356617793,0.0367195870981459,0.24538331390051638,0.008029630084111195,0.14392953664767907
AON,-5.502448361382861,0.4023932003184742,-13.67430751073315,CARR,0.02302590131901708,Aon plc,Financials,Insurance Brokers,AON,GIS,DPZ,NEM,VRTX,BIIB,INCY,CPB,CLX,DLR,-0.01364230073837354,0.23969379820374231,0.10713338845012024,0.17404544287516996,0.172702873050239,0.10747330148636304,0.04929611348247464,0.004003299830413321,0.11001180797690635,0.10919912943062399,0.138317508133411,0.027817135284278535,0.05913161459471027,0.33813840147452884,0.031064217909185447,0.0001912644333242183,0.17263518870150316,0.1618924494144371,0.036184766792994934,0.2942432582079755,0.2661450934172865,0.006710516430585954,0.0015553306501262028,0.029377914042581235
AOS,11.856979608696417,0.3821900789870401,31.023776546273147,NEM,0.06069041570275944,A.O. Smith Corp,Industrials,Building Products,AOS,PBCT,BDX,CVX,SPG,CINF,OMC,MTB,UAL,CTXS,0.04372715303989949,0.3198553734940282,0.3067035725071945,0.021792505022222415,0.09148967529035792,0.01245073718557462,0.053943072730067085,0.001984806700055315,0.14167511182532133,0.04426404584542702,0.014969198568726442,0.3107272743250533,0.12008051164257964,0.5053356662224909,0.1322137640203218,0.2390873173298478,0.020644758212831096,0.10529948896375466,0.003918274457159335,0.13028500528212136,0.012824986779758903,0.32426866126571857,0.004705762478127453,0.026751981210358853
APA,73.29106631612132,1.3281584075971762,55.18247363935683,CPB,-0.14901718809236045,Apache Corporation,Energy,Oil & Gas Exploration & Production,APA,HUM,JKHY,XLNX,DE,PWR,EA,IPGP,QCOM,TYL,0.015063102637710091,0.31721834353962164,0.01917537764771239,0.0046650367135496916,0.019854895405816784,0.12107880024340324,0.18755482061995815,0.08018316262637569,0.29491261697861915,0.00035247387047904655,0.02690125028237951,0.2453215656117063,0.10572410400541518,0.45342578072407536,0.1373945753626603,0.0682062208178838,0.001202779287151931,0.023565354491893314,0.2195432123271569,0.20575988145800653,0.02703084058051488,0.2148484419255137,0.0700550839384521,0.03239360981076666
AAPL,-7.121860557968623,0.4693555513428211,-15.173700486961447,VNT,-0.092265482069978,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",AAPL,HPE,TSN,ALL,JKHY,CTXS,FOXA,BA,RL,BDX,0.0037539716368674425,0.2897252061034688,0.02808778507633126,0.041263960081917135,0.06740691410948378,0.019385806714053246,0.2732071015757837,0.279631952676529,0.04510870214921866,0.0032541242893467277,0.024149740244560153,0.21850391308277647,0.04160375850754841,0.3603248327542086,0.00794172954006624,0.1631323365790198,0.08615303139187958,0.027264110432128504,0.04333183977391792,0.1305574881781523,0.21483147138718972,0.016052049514343626,0.1865179092887607,0.1242180339145416
AMAT,56.48898989118517,0.6042257774529041,93.48987083820363,VNT,0.12299883439046042,Applied Materials Inc.,Information Technology,Semiconductor Equipment,AMAT,DLR,LMT,HFC,INCY,WBA,JKHY,CBOE,T,EQR,0.021843089262072332,0.30610100288237224,6.660695750087677e-05,0.03070688293303546,0.20735079514535493,0.01126090967728704,0.25481318552282434,0.016992640668812196,0.10000805668094874,0.14066883916256073,0.21035798049689355,0.027774102754782225,0.1577270542294458,0.39202407004605155,0.26752042554411287,0.07793820641029747,0.09109847566901416,0.0073202560302966495,0.036874431188261864,0.40627143247448977,0.0006650208518512129,0.06948662739632155,0.03244407582481732,0.010381048610537248
APTV,26.728852276433734,0.7508574273806642,35.59777302819825,SJM,-0.015728082063378532,Aptiv PLC,Consumer Discretionary,Auto Parts & Equipment,APTV,SBAC,CPB,T,HFC,KR,INCY,DLR,CBOE,EQR,0.01833368325096626,0.25551931395448324,0.012005465701254565,0.05197355082796918,0.22028613329108343,0.14813468229101798,0.005222493727117681,0.20099823928583108,0.22855015241431562,0.010012309133081461,0.006537767938494976,0.11627920538983412,0.06484730208588217,0.3391101758163989,0.20984995174338145,0.005203394249847614,0.0025239654971357436,0.17781564220994517,0.11933052484685135,0.23487778696679915,0.1295138431008301,0.0011676262009531365,0.0852811972371493,0.03443606794710689
ADM,12.1999558218554,0.40292424761756174,30.27853472207776,NEM,0.2054903001155139,Archer-Daniels-Midland Co,Consumer Staples,Agricultural Products,ADM,ED,ESS,REGN,VNO,VLO,UDR,WFC,CME,BXP,0.0279287299266151,0.34393570338838253,0.0683232068042735,0.25086807082731166,0.10507837023402404,0.2835553537534138,0.043334815702237135,0.03583953169409472,0.011602221283987196,0.027989448850607668,0.1518033640170383,0.02160561683301202,0.07452580578937576,0.4079569719770951,0.26250192044513715,0.00363269618893158,0.014200050916355783,0.15992172922829231,0.036208641174558236,0.07707184649960136,0.07204060866705418,0.2207641179405486,0.15223711912467758,0.0014212698148433028
ANET,19.384312051654582,0.4903398381162828,39.5324029271667,VNT,0.07299961261128488,Arista Networks,Information Technology,Communications Equipment,ANET,IFF,JKHY,KR,HII,T,DLR,EVRG,CBOE,KMB,0.014673416646901093,0.2577384698451319,0.006277932096623789,0.09156135834676203,0.07070857911067806,0.2602913438083117,0.03917993861705922,0.12194330996356667,0.08081822230679862,0.0025342332647284005,0.07119920488085525,0.2554858776046163,0.052429591131593144,0.31163348837643223,0.2004261288458016,0.24357724984375886,0.035991752938469374,0.09733115802919212,0.023865101413735473,0.20546795041019453,0.011723596348766102,0.01004821548569828,0.1318520967972329,0.039716749887150696
AJG,-15.560579187670175,0.41051429346243534,-37.90508500063729,KR,0.08323127226566769,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,AJG,JKHY,INCY,AMT,REGN,T,WFC,CPB,VNO,ATO,-0.002478046161390901,0.27439757814133564,0.11990486861616521,0.01753899120843037,0.17265793648295524,0.0028456895276630567,0.1369673409561039,0.013590226484219158,0.03562776200376261,0.42815123703658664,0.050527202286039075,0.022188745398074725,0.054302846054838066,0.3352951183008917,0.018867202686586378,0.03264778325622496,0.09286027020192156,0.05804738380261397,0.2839529191483178,0.22329856766004408,0.167673354203246,0.022773206276111086,0.09584917902826631,0.004030133736667913
AIZ,5.340632131904388,0.4973036215804019,10.739178039629332,KR,0.03692630918251467,Assurant,Financials,Multi-line Insurance,AIZ,LLY,IFF,NEM,DPZ,SBAC,DLR,ILMN,PRGO,CNC,0.028993848637197835,0.2785930137469916,0.015198872563916879,0.13973532997036034,0.12761908159406593,0.15565408724902383,0.26020197389283056,0.01980579936103706,0.07950110500484787,0.04465277570325977,0.11833880833448525,0.039292166326172426,0.06442206952074343,0.3104943594472303,0.028295114315914204,0.15991969438975473,0.1668619093140482,0.243350615910589,0.10164446637485904,0.008052972952947933,0.00015147415744216523,0.03749102156386558,0.026916145048605313,0.2273165859719737
T,9.111877290371162,0.3588192185857108,25.394061461606512,DPZ,0.17308802098849219,AT&T Inc.,Communication Services,Integrated Telecommunication Services,T,MCHP,ETN,IR,TEL,PNR,GRMN,FRC,LEN,KSU,0.03922274150409206,0.37098575157729347,0.42774121101182105,0.04339793360954633,0.05103528765746965,0.146105113652937,0.1479297317708293,0.013329908393002781,0.1122451431383855,0.0070928083584673495,0.03243137676657491,0.018691485640966267,0.06900182319481649,0.4006878859199026,0.31493443521152215,0.11595892347596952,0.027934962297536583,0.041191664706948565,0.005288253898996542,0.35057644468763727,0.03172907251998535,0.08156065742749324,0.022831651513551668,0.00799393426035899
ATO,-20.407630961478795,0.4167258191202934,-48.97136204461539,VNT,0.07088082203590032,Atmos Energy,Utilities,Gas Utilities,ATO,AES,MOS,DIS,MCO,LH,TROW,INFO,PLD,MU,-0.023302198422245332,0.38311219731883406,0.23879721289200515,0.02843584941465148,0.035515770530929136,0.1599899665307484,0.04652657421532704,0.10438572832794658,0.006184041746390421,0.23731536977243,0.10337897678946681,0.039470509780104905,0.1183620940352085,0.4831090164828966,0.006587986877467938,0.357579202090282,0.179533923117196,0.10207945647723138,0.008850847161190742,0.09725820245337267,0.2172698895823713,0.013582639544829203,0.00774057516206687,0.009517277533991755
ADSK,4.724232890281732,0.5071802229796821,9.31470249870328,KR,0.15107715966909868,Autodesk Inc.,Information Technology,Application Software,ADSK,REG,VLO,AAL,ETR,SLG,AEP,TAP,OKE,WDC,0.011698820189980096,0.410965011028091,0.21497176910253485,0.024972810886223894,0.004052003620715568,0.11234830371211553,0.1558999843435545,0.009872819635704957,0.2414933299738909,0.15134636818964395,0.012655700488330023,0.07238691004728591,0.1155720267616756,0.5563338722243468,0.009109684693971136,0.06776317827673305,0.22711736531270274,0.013861633231397968,0.0012579178714878156,0.07025219105933825,0.021408272130723337,0.40675306051275534,0.14707660143961507,0.035400095471275345
ADP,-20.275246216846455,0.451255010751928,-44.93079463663292,VNT,0.06559686103459952,Automatic Data Processing,Information Technology,Data Processing & Outsourced Services,ADP,AMGN,K,CPB,EBAY,KMB,BAX,EQIX,AKAM,NFLX,-0.01774548984153645,0.26221264432751834,0.015383968714236829,0.03792967412763794,0.11856233212077599,0.20654422270378128,0.13198071270500553,0.20303163144876096,0.09203884311442216,0.023003360996108464,0.038834173854379136,0.13269108021489176,0.018492968341989192,0.2911806630343615,0.12422901327026854,0.23209934933760507,0.023898721640342648,0.02627193814632557,0.26855581330347317,0.10212529436118149,0.14355850110648694,0.00875174059750592,0.010706129428500757,0.05980349880830987
AZO,13.19764838756049,0.42300870158646675,31.19947258310187,VNT,0.03291078584052641,AutoZone Inc,Consumer Discretionary,Specialty Stores,AZO,CME,FTI,XRX,LHX,WDC,NOV,AVB,PBCT,KMI,0.050114903758344376,0.41435095062033045,0.22908242873440446,0.1104764792300442,0.06092537296655771,0.005093245093617489,0.222460550754403,0.04304298087013466,0.0003529887822653799,0.2322029473224056,0.071670331983324,0.024692674262843484,0.14284370567642968,0.5236635307453372,0.20884344523880727,0.0008788651698819353,0.23361328149741215,0.04975738283554544,0.0606648841267021,0.0021876558776661183,0.011356310672000132,0.034576352424155424,0.03547137751162634,0.36265044464620305
AVB,0.0935186999355131,0.5101035682614139,0.18333276956727218,KR,0.07173683252422565,AvalonBay Communities,Real Estate,Residential REITs,AVB,VAR,KEYS,LRCX,EMN,DGX,DHI,DLTR,CAT,URI,0.0449992890070018,0.3515224356263537,0.10841511978384318,0.13409936331985556,0.13695257962797397,0.002367628303470542,0.05719424581636932,0.20048871817193356,0.05245553131185117,0.17051294249523602,0.11664370586896863,0.02087016530049794,0.0987604997653575,0.41266974427297254,0.0004913501957106903,0.036071912245553645,0.25997516026361694,0.16352675691796417,0.025325860522894237,0.10092602671541878,0.04266554910336619,0.03791159905301056,0.2200603197066911,0.11304546527577367
AVY,10.750432181514945,0.485425284132435,22.146419918625384,VNT,0.09393909848991082,Avery Dennison Corp,Materials,Paper Packaging,AVY,DXCM,HII,CBOE,EVRG,HFC,ATO,CLX,K,DLR,-0.02020594304444552,0.2724205321796013,0.07124965286328785,0.07179908349000311,0.05813049545353983,0.14561655169116317,0.04153061600242473,0.024690149596440794,0.03731171308115983,0.2097253795884384,0.21958700084316252,0.12035935739037973,0.03813067515288726,0.41566821303249496,0.01686567908833055,0.0471420788724799,0.2754345143164626,0.2608026914759865,0.06676603290394804,0.27158255963019695,0.014702280813426106,0.019048819539496536,0.018981300567201872,0.008674042792470813
BKR,34.29254976830515,0.7068720463120753,48.51309363160954,CLX,0.06153998688278362,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,BKR,CPB,AKAM,KMB,JKHY,SJM,HRL,NEM,EQIX,NLOK,-0.018902923903113454,0.2436917929418807,0.022302607360386636,0.1189210361016519,0.06711039404079364,0.09999502128095224,0.022626319441010213,0.17481980664925034,0.16155158381275297,0.10486002800673423,0.006906592847989515,0.2209066104584784,0.03925301142596223,0.32604682841560345,0.27207478639071275,0.0013213168724808687,0.1066106641491514,0.07835242070611045,0.03089129529498622,0.022257694134043545,0.038173835960714185,0.25098019225845536,0.0038395203376481403,0.19549827389569718
BLL,-8.719682306707055,0.3940451215861658,-22.128639155859524,VNT,0.04088630054045054,Ball Corp,Materials,Metal & Glass Containers,BLL,CPB,MRO,ED,FANG,FLIR,FTI,UDR,ESS,COP,0.04580838185098214,0.32841733913023513,0.2972430184202331,0.20439858870571695,0.021063466953438723,0.18534065235381011,0.01865119585358099,0.16884419286600236,0.04166993513956737,0.002878181478775148,0.005143818667238403,0.05476694956163698,0.20281616474707953,0.5657559145259885,0.04054382972028731,0.08363306844246048,0.2625832296262823,0.04542966988557934,0.02710314256731375,0.26615203239886015,0.18625480191604635,0.06260858015659895,0.013770621176410891,0.011921024110160407
BAC,30.35303758961977,0.5878395867375579,51.63489883026701,CLX,0.04216449761857986,Bank of America Corp,Financials,Diversified Banks,BAC,SJM,AMZN,NFLX,EBAY,AKAM,MKTX,CCI,AMGN,DG,-0.006818012947679121,0.25996728258226826,0.01617401557010211,0.27366061585114476,0.035918434277603876,0.09256885787695766,0.07260340836837618,0.10794707354700017,0.024245544984353787,0.06792849318409895,0.032762039494224335,0.27619151684613813,0.05816077820674247,0.3200814819286906,0.29069347432155035,0.06196649983460022,0.11578006378557423,0.03091649474502088,0.32553378387840326,0.010125413841320501,0.03339018196990416,0.023340911916387826,0.04072723621701022,0.06752593949022834
BK,24.092838624727996,0.4863877461516166,49.53422205915892,CLX,0.06564461404312641,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,BK,SJM,NFLX,AKAM,AMZN,CPB,AMT,JKHY,MKTX,WST,-0.025637835064124835,0.2607853794427861,0.08974530442822065,0.24540398743754133,0.0540459335937348,0.1344544439971132,0.10354333947372056,0.2993501629308603,0.014140627013325035,0.01178125730631188,0.033344953677111315,0.014189990142060993,0.018760456013998818,0.28911246520568246,0.23925497889214808,0.11094023428178947,0.004402464980567971,0.06443000483775535,0.09111424682104637,0.10763915853324663,0.09432634882922505,0.008317805389237957,0.01401492086802359,0.26555983656695936
BAX,-0.5919579295549371,0.36989801192764077,-1.6003274158465484,VNT,-0.10085292172740765,Baxter International Inc.,Health Care,Health Care Equipment,BAX,NLOK,V,HRL,MGM,UAA,FITB,BEN,PFE,CBRE,-0.005441519478632471,0.2838199604221507,0.1563670868482034,0.1716090766197918,0.016852607904051693,0.25017131848940133,0.011113769152243233,0.01095447908194525,0.07098201235301876,0.004461969853271289,0.2497880143585255,0.057699665339547596,0.06189084585253956,0.4336925981031051,0.13141055135069982,0.006083423385675436,0.028072413147623418,0.12395319736253789,0.02083800706771974,0.08680036288684954,0.22048250149321086,0.29853895514007384,0.07004016949384645,0.01378041867176303
BDX,7.543349608480576,0.36795034153570666,20.500999066876947,CARR,-0.09252485613979251,Becton Dickinson,Health Care,Health Care Equipment,BDX,TMO,ALGN,EXR,GPS,CARR,AOS,NFLX,EL,EXPD,-0.00028843173598611625,0.2651760915733006,0.2292789263105693,0.00893866377605915,0.017783885645254034,0.06922358586451272,0.015727706032388152,0.11866132247051786,0.05120525776778193,0.1965609585293863,0.04508821086721493,0.24753148273631567,0.051072235688655085,0.31268756945288045,0.010699353468566423,0.33246906509103463,0.018939690417367663,0.015604326110991993,0.010880735337882518,0.3428453975185016,0.0718477540286291,0.034353157493463335,0.0064928859857951,0.15586763454776745
BRK-B,3.3963095933147724,0.3495196792984801,9.717076875704095,NEM,0.17147921988014792,Berkshire Hathaway,Financials,Multi-Sector Holdings,BRK-B,IFF,NEM,LLY,DPZ,CNC,NLOK,ILMN,PRGO,DLR,0.0046553880024732775,0.2580251366516565,0.14168693704075064,0.04759844946673082,0.06365968633753595,0.07590565643704941,0.20480923989604483,0.014869491362364973,0.23425077497976937,0.031253963073242484,0.07322219101877735,0.1127436103877343,0.06320151155064199,0.295648671040953,0.027691669050542704,0.2702418457859445,0.2562514221670252,0.1864068959264382,0.05718802259852988,0.042123702639337554,0.0006202565165271687,0.10340061506885095,0.02219237504403386,0.033883195202769896
BBY,35.399331405405746,0.5198728389259532,68.09228864223807,VNT,0.16666163148190602,Best Buy Co. Inc.,Consumer Discretionary,Computer & Electronics Retail,BBY,RTX,JKHY,FANG,VTRS,SLG,FLIR,XRX,COP,MRO,0.0069872990294675245,0.3852600291648375,0.033858017122189714,0.1290708458262559,0.2549430101854613,0.0005681759275700709,0.29887906333235764,0.010443268145302524,0.08156475895084948,0.10075220791766591,0.0713504133971563,0.01857023919519132,0.2089501652013801,0.594557616464893,0.1465833159360562,0.0068204057463120745,0.012194078296735687,0.04627674681658628,0.006111388548598874,0.037021659906410556,0.29506157533966504,0.07164537087528362,0.07009370820383852,0.3081917503305132
BIO,4.374383368919876,0.41266366673168464,10.600359861010286,SPG,0.03066468017648073,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,BIO,ALK,LVS,WU,LW,HWM,BSX,PPL,VRTX,IBM,-0.005780036877314413,0.34238348867901175,0.2284306884559734,0.02672041743142529,0.11637961896972193,0.08654844986018972,0.014012983870198586,0.009006389160599593,0.10587701862992221,0.09883335459667704,0.16300905271189123,0.15118202631340108,0.02105844967501741,0.4299277084785439,0.14612206083481402,0.26168058105205266,0.017322167991747992,0.030227575173684473,0.032198331445921366,0.004260652244715824,0.04558342609650502,0.1896325052536986,0.058712337025325696,0.2142603628815344
