,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
BKR,-0.0036755609607930146,0.6806935397867547,-0.00539972946113824,CLX,0.05836158346456182,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,BKR,ROL,TSCO,MKTX,ATVI,CHD,LLY,NVDA,PGR,ADBE,0.3540609906559302,0.27642911312077223,0.04,0.07,0.17,0.06,0.22,0.22,0.1,0.02,0.06,0.02,0.470844278266661,0.30916842747006545,0.0,0.21,0.25,0.06,0.04,0.03,0.09,0.14,0.17,0.01
BLL,0.32389478104822406,0.3822005717975731,0.847447138880185,VNT,0.03332619359353719,Ball Corp,Materials,Metal & Glass Containers,BLL,VNT,REGN,LLY,DXCM,CLX,NLOK,NEM,EA,FFIV,0.415311723809831,0.1926442936119689,0.08,0.23,0.04,0.03,0.02,0.25,0.12,0.02,0.04,0.16,0.47861704796487403,0.20087586617311642,0.03,0.32,0.02,0.14,0.01,0.11,0.18,0.06,0.11,0.02
BAC,-0.02148701589843401,0.5655424350367051,-0.037993640383571656,CLX,0.04013673779044699,Bank of America Corp,Financials,Diversified Banks,BAC,NOW,ETSY,PYPL,ABMD,TMUS,MSCI,PGR,ADBE,CDNS,0.49749217460616696,0.3184194131570367,0.03,0.13,0.03,0.06,0.18,0.21,0.0,0.25,0.03,0.07,0.8723491952777112,0.42478014421821403,0.01,0.12,0.37,0.1,0.15,0.08,0.02,0.03,0.01,0.1
BK,-0.05828850274563637,0.4746005344835367,-0.12281592309849859,CLX,0.05945684282329587,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,BK,CDNS,COST,CHRW,CTLT,ABT,POOL,TMO,TTWO,DHR,0.28688228532608023,0.26075425360219834,0.04,0.0,0.21,0.22,0.03,0.19,0.0,0.05,0.11,0.14,0.5084461681948356,0.33582982527417055,0.0,0.24,0.02,0.07,0.17,0.0,0.13,0.15,0.14,0.08
BAX,-0.03234577760994871,0.3594197725292089,-0.08999443014037317,VNT,-0.09883931165669362,Baxter International Inc.,Health Care,Health Care Equipment,BAX,NLOK,DXCM,VNT,LLY,REGN,FFIV,NDAQ,EA,ABBV,0.35665291615480393,0.21173364289193983,0.19,0.04,0.0,0.26,0.05,0.11,0.06,0.03,0.16,0.08,0.4738169779539061,0.2131042179001556,0.0,0.13,0.01,0.34,0.01,0.14,0.19,0.0,0.04,0.16
BDX,-0.015755833632561795,0.35426434370606197,-0.04447479378741719,CARR,-0.11180306111809428,Becton Dickinson,Health Care,Health Care Equipment,BDX,FCX,CTVA,ABMD,A,TXN,ADSK,AVGO,XLNX,CARR,0.5145789144192225,0.2953262278909108,0.19,0.06,0.01,0.17,0.18,0.11,0.01,0.03,0.06,0.16,0.7627620170576199,0.3301178565797668,0.07,0.02,0.06,0.27,0.05,0.0,0.12,0.02,0.05,0.32
BRK-B,0.026419633837230633,0.3361421910755788,0.0785966014938315,NEM,0.1686854524841723,Berkshire Hathaway,Financials,Multi-Sector Holdings,BRK-B,MKTX,LLY,NFLX,EBAY,NEM,NLOK,EA,ATVI,AMZN,0.31410039678842866,0.24161619889782587,0.18,0.03,0.09,0.03,0.12,0.19,0.17,0.0,0.15,0.02,0.4160909313374142,0.2662845702176933,0.02,0.02,0.11,0.13,0.15,0.21,0.11,0.01,0.06,0.19
BBY,0.28465887361968223,0.49976753294960424,0.569582565597327,VNT,0.1636819238048324,Best Buy Co. Inc.,Consumer Discretionary,Computer & Electronics Retail,BBY,LLY,REGN,NLOK,MU,FFIV,DXCM,CLX,ANET,KEYS,0.31531933249147714,0.24994857335911266,0.02,0.06,0.15,0.23,0.0,0.21,0.05,0.16,0.07,0.03,0.3494784100369281,0.2594527499982623,0.03,0.2,0.02,0.21,0.01,0.16,0.08,0.2,0.1,0.0
BIO,0.45218169642889416,0.3997768594135928,1.1310852186196336,SPG,0.028730710513690593,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,BIO,VNT,MU,REGN,LLY,MS,NLOK,FFIV,AMAT,DXCM,0.4601334021723039,0.23472877529975716,0.09,0.24,0.03,0.14,0.12,0.05,0.02,0.25,0.01,0.03,0.534164869889388,0.2364724628060311,0.04,0.37,0.04,0.02,0.12,0.08,0.11,0.15,0.04,0.03
BIIB,-0.08115136606476772,0.642586989037303,-0.12628852972318239,HST,-0.051162495679931586,Biogen Inc.,Health Care,Biotechnology,BIIB,NLOK,REGN,LLY,DXCM,VNT,NEM,CLX,MU,NDAQ,0.4240852667569538,0.21405700425049592,0.01,0.17,0.01,0.07,0.01,0.22,0.13,0.19,0.07,0.11,0.477316054013715,0.2181008844753201,0.01,0.15,0.06,0.04,0.08,0.28,0.2,0.1,0.07,0.01
BLK,0.36312649542149633,0.46410229939375053,0.7824277015990714,VNT,0.06945066590041715,BlackRock,Financials,Asset Management & Custody Banks,BLK,REGN,NLOK,DXCM,CLX,NEM,LLY,CHD,EBAY,EA,0.3083137245369082,0.23801499112672453,0.01,0.03,0.15,0.02,0.19,0.06,0.15,0.21,0.12,0.04,0.3705847231243066,0.2536776850538314,0.02,0.02,0.12,0.05,0.15,0.2,0.19,0.01,0.2,0.05
BA,-0.4252203773196158,0.8452271797470016,-0.5030841263846902,CPB,-0.06900240175252416,Boeing Company,Industrials,Aerospace & Defense,BA,INTU,A,BLL,QCOM,JBHT,HOLX,TER,PKI,KLAC,0.3729138457240984,0.3202405776143084,0.01,0.02,0.33,0.28,0.13,0.03,0.01,0.0,0.18,0.0,0.4912626443997946,0.38372985231062523,0.0,0.01,0.1,0.12,0.18,0.07,0.08,0.36,0.09,0.0
BKNG,0.05531018388322175,0.49964871027724667,0.11069814200567246,KR,-0.05079303162160586,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,BKNG,NEM,DXCM,NLOK,CLX,LLY,NFLX,MKTX,AMZN,EBAY,0.32727993504088315,0.23630415878485048,0.09,0.11,0.02,0.23,0.2,0.11,0.01,0.02,0.01,0.2,0.41494705584956326,0.26293312298979327,0.01,0.1,0.08,0.06,0.11,0.15,0.15,0.0,0.17,0.17
BWA,-0.10513412293260667,0.49190890994678976,-0.21372681162449186,KR,-0.03940928406706184,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,BWA,REGN,NLOK,LLY,CLX,NEM,DXCM,NFLX,ENPH,MSCI,0.28161521321123034,0.24412437536071419,0.17,0.05,0.16,0.11,0.23,0.2,0.04,0.03,0.01,0.0,0.8135344529124491,0.41732149470948343,0.04,0.07,0.06,0.11,0.21,0.07,0.02,0.06,0.33,0.02
BXP,-0.2776609370154314,0.5621405128536174,-0.49393511171420384,CLX,-0.00010432573484335603,,,,BXP,CTVA,CAT,KEYS,ANET,SIVB,FFIV,KSU,AMAT,TT,0.3238237549654722,0.3429110812459243,0.01,0.03,0.16,0.27,0.09,0.02,0.29,0.03,0.02,0.07,0.4014782553885978,0.378225977943811,0.0,0.13,0.0,0.07,0.18,0.12,0.19,0.06,0.08,0.17
BSX,-0.20004872443557073,0.4340590674914937,-0.4608790356383722,VNT,-0.04671305448326316,Boston Scientific,Health Care,Health Care Equipment,BSX,ABBV,EA,CTVA,BLK,A,FFIV,DE,MXIM,FCX,0.27753662828963055,0.2905055414939145,0.07,0.21,0.13,0.05,0.06,0.2,0.22,0.0,0.04,0.0,0.43099588027018454,0.344471724108883,0.0,0.04,0.14,0.12,0.0,0.19,0.17,0.16,0.02,0.15
BMY,0.07791083278737097,0.28957762252371855,0.26904990830563746,VNT,0.13583878806672708,Bristol-Myers Squibb,Health Care,Health Care Distributors,BMY,DXCM,NLOK,CLX,NEM,NFLX,AMZN,REGN,EBAY,MKTX,0.25401328744820884,0.2271782907494074,0.31,0.03,0.09,0.28,0.05,0.03,0.01,0.02,0.13,0.05,0.4095295124300409,0.2682440480776402,0.0,0.09,0.15,0.07,0.14,0.17,0.17,0.03,0.17,0.01
AVGO,0.3449369804640576,0.5036940890569355,0.6848144299447345,KR,0.1353195585036749,Broadcom Inc.,Information Technology,Semiconductors,AVGO,REGN,NLOK,CLX,DXCM,NEM,LLY,EBAY,EA,NFLX,0.3242502024617264,0.23934445968237833,0.01,0.01,0.13,0.25,0.05,0.11,0.11,0.09,0.19,0.03,0.3901959062306606,0.2576125278128405,0.01,0.02,0.14,0.07,0.07,0.18,0.25,0.16,0.01,0.09
BR,0.2238338940312693,0.3483081453448087,0.6426318104323523,DPZ,0.12528039519103623,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,BR,REGN,NLOK,LLY,DXCM,CLX,NEM,MU,NFLX,FFIV,0.3065003410432712,0.22978030436255206,0.18,0.06,0.19,0.08,0.0,0.16,0.15,0.0,0.02,0.15,0.36549906007521404,0.24860948276097197,0.04,0.01,0.11,0.19,0.08,0.2,0.18,0.02,0.11,0.07
BF-B,0.13737133424139333,0.38475746589453874,0.35703357678066877,VNT,0.059302380949232784,Brown-Forman Corp.,Consumer Staples,Distillers & Vintners,BF-B,REGN,LLY,NLOK,VNT,CLX,DXCM,NEM,FFIV,MU,0.4286663877602447,0.19673066853122162,0.01,0.15,0.02,0.01,0.25,0.21,0.03,0.13,0.16,0.0,0.502827857698985,0.2121953331801667,0.0,0.13,0.07,0.0,0.34,0.16,0.02,0.21,0.05,0.03
CHRW,0.2157603402358972,0.32176145075828266,0.67055994348429,VNT,0.03502170587459305,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,CHRW,VNT,MU,LLY,FFIV,REGN,ANET,KEYS,NLOK,AMAT,0.4275377878244587,0.22147267221079897,0.25,0.24,0.06,0.14,0.06,0.02,0.01,0.05,0.16,0.01,0.5087225698205983,0.2354398717270567,0.01,0.32,0.01,0.25,0.13,0.14,0.04,0.03,0.07,0.02
COG,0.13212368874708563,0.5079502764610742,0.2601114614359516,CMG,0.06795053950119302,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,COG,DE,MXIM,ANET,PWR,KEYS,BLL,NKE,TXN,DVA,0.3340120821577213,0.3134582408172611,0.11,0.05,0.0,0.0,0.06,0.19,0.22,0.15,0.06,0.14,0.47877871488856966,0.3583356995987788,0.0,0.23,0.11,0.11,0.24,0.07,0.02,0.0,0.0,0.22
CDNS,0.6113817662449181,0.447876405757997,1.3650680374872632,VNT,0.0910134478463422,Cadence Design Systems,Information Technology,Application Software,CDNS,REGN,MU,NLOK,LLY,DXCM,CLX,VNT,FFIV,KEYS,0.47680875005293694,0.21289546316146193,0.01,0.09,0.05,0.15,0.06,0.07,0.09,0.3,0.12,0.06,0.523429703563525,0.218551891631284,0.18,0.03,0.03,0.04,0.0,0.01,0.17,0.33,0.19,0.02
CPB,0.003802817599045507,0.3115463476217497,0.012206266027751772,PVH,-0.130055714324693,Campbell Soup,Consumer Staples,Packaged Foods & Meats,CPB,TT,MS,KSU,ALXN,PWR,NKE,CARR,FDX,AVGO,0.3791835789408915,0.28075606677241666,0.28,0.02,0.01,0.02,0.11,0.15,0.23,0.09,0.06,0.02,0.6194004445213276,0.31722660157710875,0.14,0.01,0.02,0.04,0.15,0.05,0.14,0.28,0.07,0.1
COF,0.090300634936392,0.7060713691598713,0.1278916535644795,KR,-0.050636109581651295,Capital One Financial,Financials,Consumer Finance,COF,ATVI,EA,TSCO,DG,WST,EBAY,MKTX,CHD,LLY,0.3461679562212031,0.2581134083198048,0.06,0.03,0.05,0.08,0.24,0.1,0.15,0.02,0.19,0.07,0.45770262292817054,0.27968840939421036,0.03,0.25,0.02,0.06,0.1,0.29,0.19,0.0,0.01,0.04
CAH,0.07356105070604105,0.44390544079205974,0.16571333429657042,VNT,0.040152177839962215,Cardinal Health Inc.,Health Care,Health Care Distributors,CAH,REGN,CLX,NEM,UPS,DXCM,NLOK,CHRW,NFLX,NVDA,0.2893573060973704,0.23535574423705607,0.11,0.01,0.3,0.01,0.03,0.05,0.16,0.16,0.11,0.04,0.42536184297306623,0.28962175065294044,0.01,0.07,0.16,0.19,0.02,0.01,0.15,0.04,0.14,0.21
KMX,0.07565383734051367,0.568272568093471,0.13312949029781412,KR,-0.034506329904939105,Carmax Inc,Consumer Discretionary,Specialty Stores,KMX,REGN,LLY,CLX,NEM,NLOK,ENPH,MKTX,DXCM,KEYS,0.3341641939488983,0.24933261147093386,0.02,0.09,0.18,0.19,0.11,0.17,0.0,0.04,0.13,0.04,0.6822505584179478,0.35049570448653733,0.0,0.07,0.17,0.22,0.05,0.1,0.23,0.08,0.07,0.01
CCL,-0.7361346170860108,1.1896338122381762,-0.6187909334058417,DPZ,-0.19799781421276724,Carnival Corp.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",CCL,FCX,TT,QRVO,ALXN,ANET,FFIV,AVGO,TXN,ALB,0.3902109071290508,0.34659566388253893,0.02,0.01,0.16,0.04,0.21,0.16,0.2,0.04,0.04,0.11,0.5727361122254031,0.41234497351393984,0.0,0.03,0.13,0.14,0.12,0.03,0.05,0.09,0.02,0.37
CARR,1.4624718573687279,0.6118517726588452,2.390238817178633,TSCO,-0.15502010834175928,Carrier Global,Industrials,Building Products,CARR,REGN,DXCM,LLY,NLOK,CLX,NEM,EA,FFIV,EBAY,0.4530164734514511,0.22129551833745845,0.12,0.02,0.01,0.09,0.16,0.16,0.17,0.13,0.11,0.01,0.7172773336716544,0.27288925212187476,0.33,0.11,0.05,0.01,0.02,0.09,0.22,0.02,0.09,0.06
CTLT,0.7114517253070729,0.5104861241533163,1.3936749534320345,VNT,0.04826036803789649,Catalent,Health Care,Pharmaceuticals,CTLT,REGN,MU,VNT,NLOK,LLY,DXCM,CLX,FFIV,MS,0.477984896063952,0.2114630807890305,0.08,0.07,0.02,0.26,0.22,0.07,0.02,0.16,0.1,0.01,0.5952347968873604,0.2333992119196986,0.14,0.03,0.02,0.42,0.18,0.04,0.07,0.03,0.04,0.04
CAT,0.2944278731064955,0.4383990409973891,0.6715978950059998,CLX,0.11448646165991797,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Trucks,CAT,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.32517647971848546,0.2346215736001056,0.07,0.03,0.23,0.0,0.23,0.1,0.07,0.13,0.11,0.03,0.38533672988829504,0.25184685738269064,0.07,0.01,0.11,0.08,0.08,0.17,0.14,0.18,0.0,0.15
CBOE,-0.16169798062780733,0.42387597561321716,-0.3814747471683916,KR,0.11191099071833795,Cboe Global Markets,Financials,Financial Exchanges & Data,CBOE,MS,AMAT,FFIV,SIVB,KEYS,ANET,ABBV,CTVA,KSU,0.2275834563163763,0.31736325129318343,0.21,0.01,0.03,0.19,0.02,0.06,0.06,0.19,0.11,0.1,0.4195392006003786,0.39711128394725465,0.0,0.02,0.0,0.1,0.27,0.08,0.21,0.11,0.2,0.0
CBRE,0.06419000078664927,0.6027409543358903,0.10649682973239284,KR,0.012127058675007083,CBRE Group,Real Estate,Real Estate Services,CBRE,MKTX,AMZN,EBAY,ATVI,EA,LLY,TSCO,WST,NFLX,0.41682492627452605,0.273205313027987,0.07,0.05,0.13,0.17,0.06,0.08,0.14,0.11,0.12,0.05,0.4928954357194271,0.28103637746028587,0.0,0.01,0.11,0.25,0.05,0.0,0.09,0.23,0.22,0.03
CDW,-0.03521562784727231,0.4840001938144603,-0.07275953253186525,CLX,0.10034181903501833,CDW,Information Technology,Technology Distributors,CDW,LLY,NFLX,NEM,AMZN,ATVI,EBAY,DXCM,EA,MKTX,0.3954410990562949,0.26799618398704383,0.0,0.22,0.08,0.21,0.03,0.02,0.23,0.06,0.09,0.04,0.43597182185249905,0.28391439205682806,0.01,0.15,0.18,0.15,0.19,0.06,0.16,0.06,0.01,0.04
CE,0.0971826513126989,0.5272132277768314,0.18433272572181397,CLX,0.029775619512982583,Celanese,Materials,Specialty Chemicals,CE,CLX,DXCM,NLOK,NEM,LLY,REGN,NFLX,EBAY,EA,0.33252465429804334,0.24014225838576223,0.03,0.16,0.01,0.16,0.19,0.06,0.09,0.04,0.17,0.07,0.3797963422087258,0.2512345263006606,0.01,0.2,0.03,0.07,0.14,0.19,0.0,0.12,0.24,0.0
CNC,0.05865293016706779,0.5270717758739497,0.11128072655723982,VNT,0.11846686035336618,Centene Corporation,Health Care,Managed Health Care,CNC,LB,UPS,FDX,CARR,TSLA,TT,OTIS,DE,CHD,0.4792461763994904,0.2776003690694763,0.05,0.0,0.17,0.0,0.04,0.06,0.12,0.18,0.12,0.25,1.1191967328176358,0.3838522440549263,0.04,0.0,0.11,0.02,0.29,0.24,0.0,0.11,0.13,0.06
CNP,-0.1577409238191097,0.5748019966265795,-0.27442654121743804,KR,0.0598143263747192,CenterPoint Energy,Utilities,Multi-Utilities,CNP,DG,EBAY,EA,WST,TSCO,AMZN,MSCI,ATVI,BIO,0.3824788614289667,0.26736595196703,0.01,0.34,0.15,0.05,0.05,0.01,0.04,0.01,0.17,0.16,0.49052799301462247,0.28765179553049697,0.0,0.02,0.19,0.03,0.22,0.2,0.1,0.02,0.09,0.13
CERN,0.10265238375956764,0.3066643290343819,0.3347385856150837,VNT,0.12214745539129866,Cerner,Health Care,Health Care Technology,CERN,CLX,DXCM,REGN,NEM,NLOK,NFLX,LLY,MKTX,AMZN,0.24605276928395053,0.23651568485878935,0.27,0.23,0.0,0.06,0.02,0.32,0.01,0.03,0.04,0.01,0.3913140312320794,0.2555415879660443,0.01,0.05,0.05,0.03,0.18,0.18,0.06,0.17,0.04,0.21
CF,0.008765282377690474,0.5745285442357916,0.015256478491159395,CLX,0.041727833415811544,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,CF,ODFL,CHD,ADBE,MSFT,TSCO,ROL,MSCI,NOW,TMUS,0.3851268380403076,0.2886007153507006,0.06,0.13,0.22,0.0,0.04,0.19,0.14,0.03,0.01,0.18,0.46846162426640914,0.3094829674230288,0.02,0.15,0.01,0.02,0.02,0.26,0.2,0.02,0.08,0.22
SCHW,0.1694652774844194,0.5160174859023715,0.3284099514342457,NEM,0.012136242395668666,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,SCHW,EBAY,NFLX,AMZN,CHD,EA,TSCO,LLY,MKTX,WST,0.33978219080132777,0.2605957626910486,0.12,0.17,0.03,0.05,0.24,0.13,0.14,0.03,0.02,0.06,0.4856122651192006,0.28302198074399965,0.01,0.09,0.07,0.25,0.14,0.02,0.08,0.01,0.02,0.31
CHTR,0.2662693767664783,0.34261145033906854,0.7771759423188058,VNT,-0.030620903097617325,Charter Communications,Communication Services,Cable & Satellite,CHTR,REGN,VNT,LLY,MU,NLOK,DXCM,CLX,FFIV,KEYS,0.45143047538246583,0.19415959372226405,0.07,0.05,0.31,0.01,0.01,0.08,0.02,0.27,0.1,0.08,0.45143047538246583,0.19415959372226405,0.07,0.05,0.31,0.01,0.01,0.08,0.02,0.27,0.1,0.08
CVX,-0.18705383274359874,0.5959442146750754,-0.3138780915015434,CLX,0.026105538027996786,Chevron Corp.,Energy,Integrated Oil & Gas,CVX,ALGN,TER,HOLX,XLNX,TXN,MXIM,DVA,AVGO,ALB,0.4425374807782436,0.3585826581403406,0.01,0.01,0.01,0.18,0.17,0.11,0.18,0.16,0.01,0.14,0.6138878314756783,0.4153516260146389,0.0,0.17,0.01,0.01,0.03,0.11,0.05,0.25,0.04,0.32
CMG,0.49049281060579886,0.47814404942697436,1.0258264453852843,K,-0.019390980568346008,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,CMG,REGN,MU,LLY,NLOK,VNT,FFIV,ANET,KEYS,CLX,0.41499984311479066,0.2001032637617287,0.0,0.04,0.0,0.15,0.19,0.21,0.15,0.01,0.03,0.2,0.5042581370163315,0.21875979711717267,0.05,0.16,0.02,0.1,0.02,0.34,0.18,0.07,0.02,0.04
CB,0.025568247881158673,0.4717586866609621,0.05419772566802518,CLX,0.09357403204875112,Chubb Limited,Financials,Property & Casualty Insurance,CB,AMZN,LLY,MKTX,EBAY,DG,WST,ATVI,NFLX,TSCO,0.37720044716667606,0.26141605246931704,0.07,0.12,0.1,0.1,0.19,0.27,0.06,0.01,0.0,0.07,0.4865542698294808,0.28104288920419207,0.0,0.24,0.01,0.07,0.1,0.12,0.26,0.0,0.12,0.07
CHD,0.20536109817735718,0.3138120398649041,0.6544079642889579,AAL,-0.08256508990843792,Church & Dwight,Consumer Staples,Household Products,CHD,MU,FFIV,KEYS,LLY,ANET,ALXN,AMAT,CTVA,SIVB,0.3265168382760433,0.2905220388988856,0.24,0.07,0.26,0.11,0.23,0.0,0.03,0.01,0.03,0.02,0.3844517427014076,0.31941216140456463,0.07,0.01,0.26,0.0,0.31,0.21,0.02,0.01,0.07,0.04
CI,0.10545195566287384,0.5182841712185275,0.20346358526626013,VNT,0.1021991713778134,CIGNA Corp.,Health Care,Managed Health Care,CI,NVDA,ATVI,ADBE,ABMD,EA,ROL,WST,CHRW,TSCO,0.41140237767498167,0.2621991390791758,0.01,0.0,0.1,0.01,0.1,0.17,0.08,0.17,0.2,0.15,0.575140581282586,0.31419420262812675,0.0,0.13,0.09,0.01,0.32,0.01,0.14,0.25,0.02,0.03
CINF,-0.07551607719533648,0.5724922296308057,-0.1319076020368626,VNT,-0.022830107855253665,Cincinnati Financial,Financials,Property & Casualty Insurance,CINF,KLAC,ANSS,MNST,COST,PKI,INTU,HOLX,FFIV,TGT,0.3336269279860645,0.2793998450151613,0.01,0.0,0.07,0.02,0.23,0.18,0.01,0.03,0.23,0.23,0.37218536767407123,0.3051293337187533,0.0,0.09,0.14,0.06,0.07,0.22,0.02,0.01,0.14,0.24
CTAS,0.21436375254339451,0.5070621062271742,0.4227564038227601,KR,-0.05710909295056732,Cintas Corporation,Industrials,Diversified Support Services,CTAS,REGN,VNT,LLY,NLOK,DXCM,CLX,NEM,FFIV,MKTX,0.43976744077984903,0.19870040959054414,0.08,0.01,0.26,0.04,0.2,0.03,0.16,0.13,0.07,0.01,0.49396393313299997,0.2092250714462735,0.01,0.04,0.34,0.01,0.11,0.01,0.13,0.25,0.04,0.06
CSCO,0.027319130281855866,0.4045220296250709,0.06753434493339326,VNT,0.11269926254390787,Cisco Systems,Information Technology,Communications Equipment,CSCO,AAPL,TMUS,ODFL,ETSY,ABT,ADBE,CHRW,DE,TGT,0.37997744142422174,0.2845424486147703,0.03,0.01,0.16,0.08,0.03,0.22,0.02,0.17,0.06,0.21,0.7702690162935596,0.3957974898712334,0.05,0.05,0.02,0.0,0.38,0.03,0.06,0.17,0.24,0.01
C,-0.12875945884863776,0.6586107079270979,-0.19550161772178512,CLX,-0.004411486399161965,Citigroup Inc.,Financials,Diversified Banks,C,NDAQ,BLL,TGT,MNST,LOW,TYL,MTD,ENPH,ANSS,0.39294300720951675,0.3011016450512914,0.01,0.06,0.24,0.2,0.13,0.03,0.25,0.04,0.03,0.01,0.7780924372946572,0.4216583748983324,0.02,0.03,0.04,0.27,0.02,0.01,0.23,0.1,0.28,0.01
CFG,0.060340788634670385,0.7435980195972314,0.08114705397864544,CLX,-0.018969989403290338,Citizens Financial Group,Financials,Regional Banks,CFG,MKTX,EBAY,AMZN,LLY,ATVI,DG,WST,EA,TSCO,0.40645469545121726,0.26051356505893475,0.01,0.01,0.19,0.13,0.1,0.05,0.19,0.13,0.14,0.03,0.500162461209057,0.28530899456733777,0.01,0.0,0.07,0.22,0.05,0.01,0.08,0.25,0.03,0.28
CTXS,0.16285737878058898,0.3968737650482176,0.41035057774807276,MRO,-0.0936293132994051,Citrix Systems,Information Technology,Application Software,CTXS,ALXN,A,COST,PKI,ENPH,UPS,BLK,HOLX,ANET,0.26688471162820493,0.27373957012038974,0.25,0.07,0.14,0.2,0.06,0.0,0.15,0.07,0.04,0.0,0.7880150557749384,0.4367997221434518,0.02,0.1,0.12,0.09,0.16,0.3,0.04,0.04,0.04,0.08
CLX,0.2626726691122145,0.3101311911122183,0.8469727542405389,BXP,-0.23519284753532937,The Clorox Company,Consumer Staples,Household Products,CLX,MU,SIVB,MS,CTVA,KEYS,AMAT,CAT,FFIV,ANET,0.33665697066977257,0.30230050467952335,0.23,0.01,0.03,0.04,0.12,0.08,0.05,0.14,0.24,0.05,0.363435778699329,0.3058735591734683,0.25,0.02,0.05,0.01,0.22,0.01,0.02,0.0,0.2,0.2
CME,-0.011974191566344938,0.4722573670866133,-0.025355224504414853,KR,0.07562632840426499,CME Group Inc.,Financials,Financial Exchanges & Data,CME,FCX,DVA,LRCX,CAT,LB,ABBV,ALXN,QRVO,OTIS,0.4040262116249432,0.2823571259370525,0.0,0.05,0.16,0.02,0.02,0.03,0.25,0.13,0.02,0.3,0.4040262116249432,0.2823571259370525,0.0,0.05,0.16,0.02,0.02,0.03,0.25,0.13,0.02,0.3
CMS,-0.02521245883699613,0.376367424662933,-0.06698895064995568,CARR,0.05260814686813082,CMS Energy,Utilities,Multi-Utilities,CMS,EA,NFLX,MSCI,TTWO,FFIV,ETSY,ATVI,ENPH,KEYS,0.28864072144866637,0.2837518684511751,0.27,0.05,0.15,0.02,0.06,0.14,0.01,0.22,0.01,0.05,1.1176446499204764,0.5210524614454187,0.03,0.02,0.05,0.1,0.04,0.04,0.28,0.08,0.31,0.06
KO,-0.07088319626603608,0.34010294864375146,-0.20841688244309897,VNT,0.047246157112640276,Coca-Cola Company,Consumer Staples,Soft Drinks,KO,DG,WST,ABMD,BIO,TSCO,EA,NVDA,ODFL,PYPL,0.3317380851706459,0.2588463754579199,0.15,0.21,0.01,0.1,0.09,0.12,0.18,0.02,0.1,0.01,0.5657669142600339,0.3081768053087968,0.01,0.02,0.22,0.2,0.01,0.16,0.0,0.01,0.16,0.19
CTSH,0.2535315127300881,0.4643159351400316,0.5460323317433126,KR,0.14080944316327315,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,CTSH,REGN,DXCM,CLX,NLOK,LLY,NEM,MKTX,EBAY,EA,0.32127450609974717,0.2425044328693905,0.02,0.0,0.02,0.18,0.18,0.05,0.15,0.01,0.15,0.23,0.36466837542981034,0.2526377958110233,0.01,0.03,0.11,0.19,0.19,0.23,0.04,0.0,0.18,0.02
CL,0.17997239708702018,0.3047877935721387,0.5904842676858166,VNT,0.021452402500579167,Colgate-Palmolive,Consumer Staples,Household Products,CL,REGN,DXCM,LLY,NLOK,CLX,VNT,NEM,MU,FFIV,0.4048666018034572,0.19508432161476522,0.23,0.02,0.01,0.05,0.09,0.16,0.24,0.07,0.01,0.12,0.5252429687409723,0.20670991202491404,0.08,0.07,0.12,0.05,0.02,0.13,0.41,0.08,0.02,0.01
CMCSA,0.12706842461907672,0.3696215412625193,0.3437798137658538,VNT,0.07459589443457604,Comcast Corp.,Communication Services,Cable & Satellite,CMCSA,NLOK,DXCM,CLX,REGN,NEM,LLY,MKTX,NFLX,EBAY,0.30830241654378554,0.2340507593271359,0.14,0.16,0.01,0.22,0.05,0.12,0.16,0.02,0.05,0.05,0.38410686627902974,0.25483364513370577,0.02,0.2,0.03,0.05,0.0,0.15,0.22,0.02,0.15,0.16
CMA,-0.048164007178928665,0.742285976011892,-0.0648860529976617,BIIB,-0.10617097796171623,Comerica Inc.,Financials,Diversified Banks,CMA,MSFT,CHD,ODFL,NVDA,BIO,ROL,MSCI,ABMD,ADBE,0.4090506320352559,0.2873859539628049,0.03,0.01,0.21,0.19,0.0,0.08,0.2,0.07,0.18,0.02,0.5211937528641316,0.33041602808689857,0.0,0.01,0.08,0.08,0.18,0.26,0.19,0.01,0.19,0.01
