,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
BKR,-0.019125089073118887,0.6792410970677348,-0.02815655465442443,CLX,0.05923401596817785,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,BKR,NVDA,WST,EBAY,ROL,TSCO,DG,ATVI,ADBE,PGR,0.38963804501315696,0.26652534901066754,0.03,0.0,0.04,0.12,0.18,0.08,0.23,0.17,0.03,0.11,0.49132746407299976,0.2827347533500814,0.0,0.01,0.22,0.21,0.14,0.16,0.05,0.17,0.02,0.02
BLL,0.3229141352377004,0.38150312947261966,0.8464259144717602,VNT,0.03386116666202946,Ball Corp,Materials,Metal & Glass Containers,BLL,VNT,REGN,DXCM,LLY,CLX,NLOK,NEM,EA,FFIV,0.41245518606408826,0.19735076378965286,0.04,0.24,0.02,0.07,0.0,0.22,0.24,0.05,0.03,0.08,0.48770803604130747,0.208689419087417,0.04,0.38,0.15,0.03,0.13,0.12,0.03,0.05,0.06,0.01
BAC,-0.0494379010060567,0.5646163273438921,-0.08756016893564868,CLX,0.04114135670866398,Bank of America Corp,Financials,Diversified Banks,BAC,MSCI,ADBE,TMUS,ABMD,MSFT,EA,NOW,ODFL,PYPL,0.4154135962394493,0.3063856981374209,0.05,0.02,0.0,0.01,0.27,0.14,0.23,0.0,0.26,0.01,0.5559122608194624,0.34804916225312943,0.01,0.02,0.01,0.12,0.22,0.09,0.01,0.15,0.17,0.2
BK,-0.13704362672472795,0.47834460782379074,-0.2864956027166321,CLX,0.06126414327305606,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,BK,POOL,ETSY,AMD,PYPL,ABMD,EA,CHRW,COST,LLY,0.3424836831899672,0.25681363276065167,0.03,0.02,0.02,0.03,0.0,0.1,0.08,0.27,0.29,0.17,0.8094560481982442,0.3851577743923279,0.01,0.01,0.33,0.15,0.05,0.1,0.07,0.14,0.02,0.14
BAX,-0.03761515852874828,0.3589920998586683,-0.1047799061415474,VNT,-0.06588818115605362,Baxter International Inc.,Health Care,Health Care Equipment,BAX,NLOK,DXCM,LLY,VNT,REGN,FFIV,EA,NDAQ,ABBV,0.4101004355966042,0.2087339855157202,0.02,0.19,0.0,0.06,0.26,0.04,0.17,0.18,0.0,0.08,0.4533755771517646,0.21858928486944398,0.03,0.06,0.1,0.0,0.38,0.09,0.02,0.02,0.04,0.25
BDX,-0.019853768047586408,0.35363971951434003,-0.05614122778643744,CARR,-0.1013702184784186,Becton Dickinson,Health Care,Health Care Equipment,BDX,EBAY,IPGP,FAST,NEE,AVGO,TXN,ABMD,ALGN,A,0.3456883909799371,0.2860381686736103,0.22,0.2,0.09,0.04,0.04,0.1,0.0,0.22,0.0,0.07,0.4550520032525051,0.31573264410739815,0.01,0.26,0.15,0.09,0.08,0.02,0.05,0.23,0.07,0.03
BRK-B,0.02711986907911918,0.3355631876301357,0.08081896369696914,NEM,0.1685954176024984,Berkshire Hathaway,Financials,Multi-Sector Holdings,BRK-B,LLY,NFLX,NEM,NLOK,EBAY,EA,ATVI,AMZN,DXCM,0.3219990199169258,0.2418926262939846,0.19,0.06,0.02,0.13,0.18,0.12,0.08,0.17,0.03,0.0,0.4502723740434615,0.26714545589030325,0.0,0.12,0.12,0.11,0.17,0.16,0.02,0.04,0.24,0.02
BBY,0.26549275331936895,0.4993173110607846,0.5317114937500116,VNT,0.18295374392151084,Best Buy Co. Inc.,Consumer Discretionary,Computer & Electronics Retail,BBY,LLY,REGN,NLOK,MU,DXCM,FFIV,CLX,ANET,KEYS,0.33426310614679033,0.2501543355192195,0.03,0.12,0.22,0.17,0.02,0.06,0.14,0.22,0.01,0.0,0.3702916099398952,0.2633134988725364,0.0,0.28,0.0,0.11,0.0,0.2,0.11,0.22,0.04,0.02
BIO,0.4627418472348956,0.39917835442912325,1.1592358205310915,SPG,0.028202847345855073,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,BIO,VNT,MU,AES,REGN,LLY,NLOK,MS,FFIV,AMAT,0.4531634138463577,0.2365772840976818,0.03,0.29,0.16,0.02,0.16,0.0,0.14,0.0,0.19,0.0,0.5017005825945661,0.23690397396671808,0.15,0.33,0.03,0.02,0.2,0.06,0.06,0.02,0.08,0.06
BIIB,-0.07945973940854274,0.6413226973309383,-0.12389977734959155,MTB,-0.05066556562611356,Biogen Inc.,Health Care,Biotechnology,BIIB,NLOK,REGN,LLY,DXCM,VNT,NEM,CLX,AES,MU,0.3936885459673384,0.20814015381252046,0.06,0.19,0.06,0.1,0.0,0.24,0.09,0.23,0.01,0.0,0.46508271598524054,0.2093102119004967,0.0,0.24,0.07,0.05,0.05,0.33,0.03,0.12,0.08,0.02
BLK,0.3697762883519304,0.46329363134694546,0.7981467115722491,VNT,0.05961936659495492,BlackRock,Financials,Asset Management & Custody Banks,BLK,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.367754435516514,0.2390046009454141,0.0,0.01,0.2,0.06,0.22,0.13,0.07,0.19,0.05,0.06,0.4154112626093123,0.2563765787320624,0.02,0.04,0.07,0.02,0.09,0.16,0.18,0.2,0.01,0.19
BA,-0.3880695520688413,0.84429917843922,-0.4596351174784164,CPB,-0.06970984470652548,Boeing Company,Industrials,Aerospace & Defense,BA,QCOM,BLL,INTU,A,ADSK,PKI,HOLX,TER,KLAC,0.3915949237563734,0.33605734882336263,0.0,0.04,0.21,0.13,0.02,0.03,0.26,0.21,0.04,0.04,0.4548435048657639,0.34935350853155955,0.0,0.19,0.16,0.1,0.18,0.11,0.16,0.0,0.08,0.01
BKNG,0.05944162892638069,0.4992427056115137,0.11906359023027022,KR,-0.05109031748358213,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,BKNG,NEM,DXCM,NLOK,CLX,LLY,NFLX,REGN,AMZN,EBAY,0.34675957989742673,0.23460992483643126,0.08,0.03,0.01,0.22,0.27,0.1,0.06,0.04,0.09,0.1,0.43977015330640584,0.26011597486902,0.0,0.17,0.03,0.08,0.11,0.15,0.14,0.02,0.2,0.1
BWA,-0.08060759452813807,0.4915684593470215,-0.1639804039405086,KR,-0.03962580569069807,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,BWA,REGN,NLOK,LLY,CLX,NEM,DXCM,ENPH,MSCI,NFLX,0.31710161227128786,0.24679026795146902,0.15,0.05,0.15,0.13,0.16,0.16,0.07,0.0,0.01,0.11,0.6873215358225058,0.3379535886874913,0.0,0.1,0.07,0.21,0.18,0.12,0.07,0.21,0.0,0.03
BXP,-0.28181116450946186,0.5613796824222147,-0.5019974418979972,CLX,-3.423341254060718e-05,,,,BXP,CTVA,GRMN,SIVB,ANET,KSU,KEYS,FFIV,AMAT,ALB,0.31212125890823383,0.33073557917440827,0.01,0.14,0.37,0.01,0.05,0.06,0.06,0.28,0.0,0.01,0.5672823249737428,0.4303857091489991,0.0,0.06,0.02,0.1,0.16,0.13,0.09,0.06,0.07,0.32
BSX,-0.1818145969024083,0.4333160151153309,-0.4195889156185855,VNT,-0.04287940709976838,Boston Scientific,Health Care,Health Care Equipment,BSX,ABBV,EA,AWK,BLK,CTVA,A,DE,MXIM,ALXN,0.227416412498507,0.283931861472437,0.13,0.21,0.25,0.22,0.0,0.01,0.03,0.01,0.0,0.13,0.40392843759156216,0.32320473913118186,0.0,0.06,0.09,0.03,0.04,0.16,0.26,0.22,0.04,0.1
BMY,0.06381573209111592,0.2890465123395859,0.2207801490998172,VNT,0.12673554711082702,Bristol-Myers Squibb,Health Care,Health Care Distributors,BMY,DXCM,NLOK,CLX,NEM,NFLX,REGN,AMZN,EBAY,NVDA,0.2912145580721676,0.22385347052323573,0.24,0.03,0.18,0.25,0.11,0.03,0.02,0.05,0.08,0.01,0.46241688046625257,0.27980377024360853,0.0,0.03,0.11,0.14,0.16,0.08,0.03,0.13,0.2,0.13
AVGO,0.37621021879872857,0.5035347115898139,0.7471385986696275,KR,0.13364844940452092,Broadcom Inc.,Information Technology,Semiconductors,AVGO,REGN,NLOK,CLX,DXCM,NEM,LLY,EBAY,EA,NFLX,0.3400001389325838,0.24324432219532993,0.0,0.13,0.19,0.22,0.03,0.08,0.07,0.09,0.15,0.03,0.4160413159248232,0.25708899890759107,0.01,0.05,0.09,0.13,0.06,0.15,0.18,0.16,0.0,0.17
BR,0.20946693359278046,0.3474834570105159,0.6028112399792355,DPZ,0.1253953609406528,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,BR,REGN,NLOK,DXCM,CLX,LLY,NEM,MU,NFLX,FFIV,0.3264006658574494,0.22840486179598948,0.16,0.08,0.13,0.04,0.23,0.06,0.09,0.02,0.08,0.09,0.389735068859939,0.2472074889238926,0.03,0.04,0.14,0.04,0.17,0.14,0.18,0.01,0.18,0.07
BF-B,0.13128258117062674,0.38416249998735935,0.34173710649776207,VNT,0.046118019285532094,Brown-Forman Corp.,Consumer Staples,Distillers & Vintners,BF-B,REGN,VNT,LLY,NLOK,CLX,DXCM,NEM,FFIV,MU,0.41624305185462596,0.19696546986966215,0.09,0.06,0.3,0.04,0.0,0.22,0.0,0.05,0.2,0.03,0.4876624042313304,0.22223775561153122,0.02,0.06,0.28,0.18,0.06,0.01,0.12,0.19,0.08,0.01
CHRW,0.2526399482770289,0.32319915476579136,0.7816850525494298,VNT,0.02620340692351304,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,CHRW,VNT,MU,LLY,FFIV,REGN,ANET,KEYS,NLOK,AMAT,0.44311965984735147,0.2220913535790388,0.23,0.27,0.02,0.21,0.1,0.01,0.05,0.04,0.04,0.02,0.44311965984735147,0.2220913535790388,0.23,0.27,0.02,0.21,0.1,0.01,0.05,0.04,0.04,0.02
COG,0.11330431479678722,0.5074992349442218,0.22326007015407673,CMG,0.0663271866233215,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,COG,ANET,DE,GOOG,GOOGL,MXIM,BLL,DVA,FCX,PWR,0.3352323292408702,0.31510136368238895,0.08,0.06,0.02,0.2,0.21,0.0,0.24,0.12,0.0,0.06,0.5082875423607138,0.36364005086254336,0.01,0.1,0.16,0.0,0.01,0.1,0.02,0.28,0.06,0.25
CDNS,0.6526975243633362,0.4480417613988261,1.456778319783309,VNT,0.07127643426572405,Cadence Design Systems,Information Technology,Application Software,CDNS,REGN,MU,AES,NLOK,LLY,DXCM,CLX,VNT,FFIV,0.4289717870647183,0.20284551001780157,0.01,0.07,0.01,0.03,0.11,0.11,0.01,0.18,0.25,0.22,0.5298872307542013,0.23864031703814992,0.12,0.0,0.01,0.13,0.03,0.03,0.09,0.08,0.38,0.13
CPB,-0.0052644863249139045,0.31120851978803743,-0.01691626671563979,PVH,-0.12909684785845246,Campbell Soup,Consumer Staples,Packaged Foods & Meats,CPB,CARR,AVGO,PWR,KSU,TT,FDX,ENPH,MS,NKE,0.5537607077520231,0.30276352372176585,0.34,0.22,0.03,0.13,0.0,0.19,0.04,0.03,0.0,0.02,1.0796028027153133,0.4411029703266483,0.17,0.3,0.0,0.0,0.02,0.0,0.05,0.31,0.02,0.12
COF,0.07760295336554286,0.7047567625118643,0.11011310212753929,KR,-0.050206400935221614,Capital One Financial,Financials,Consumer Finance,COF,LLY,EBAY,EA,ATVI,DG,TSCO,AMZN,WST,NVDA,0.4219143430033968,0.2631722923116203,0.03,0.11,0.19,0.05,0.03,0.19,0.13,0.1,0.11,0.03,0.5195611992828258,0.29208146240095745,0.01,0.11,0.09,0.05,0.1,0.03,0.19,0.14,0.29,0.01
CAH,0.09730076364515997,0.44152039508774693,0.2203766003285592,VNT,0.05377953868208056,Cardinal Health Inc.,Health Care,Health Care Distributors,CAH,REGN,CLX,NEM,UPS,DXCM,NLOK,CHRW,FDX,NVDA,0.3062488826241288,0.22821526821014554,0.03,0.05,0.33,0.07,0.04,0.06,0.19,0.13,0.07,0.01,0.4209327740753781,0.2841007338268087,0.03,0.01,0.24,0.13,0.04,0.05,0.15,0.08,0.06,0.22
KMX,0.21083906094498367,0.5771569757632006,0.3653062681364662,VNT,-0.04194358709039291,Carmax Inc,Consumer Discretionary,Specialty Stores,KMX,REGN,CLX,LLY,NEM,NLOK,DXCM,ENPH,TYL,NFLX,0.3652804999263755,0.24572995092195452,0.06,0.02,0.2,0.07,0.15,0.16,0.05,0.0,0.17,0.12,0.7246279606844235,0.35588902630433106,0.01,0.08,0.15,0.11,0.08,0.17,0.07,0.23,0.01,0.1
CCL,-0.740197559093647,1.187455254934188,-0.6233477480670805,DPZ,-0.19794463786318497,Carnival Corp.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",CCL,GOOGL,TT,FCX,GOOG,ANET,QRVO,ALXN,FFIV,TXN,0.33816746875525894,0.3143120380161962,0.0,0.08,0.2,0.02,0.16,0.01,0.01,0.23,0.28,0.01,0.44681766567255726,0.3740646941333048,0.0,0.03,0.2,0.19,0.05,0.17,0.04,0.18,0.09,0.05
CARR,1.4350346433639025,0.6092494783686991,2.3554138235888047,COST,-0.1554231436404736,Carrier Global,Industrials,Building Products,CARR,REGN,DXCM,NLOK,LLY,CLX,NEM,EA,FFIV,EBAY,0.4499687947019045,0.22106322901062586,0.1,0.01,0.01,0.17,0.13,0.24,0.14,0.06,0.11,0.03,0.672534357933088,0.2563315895424376,0.31,0.19,0.01,0.01,0.0,0.17,0.15,0.11,0.04,0.01
CTLT,0.7409380167233515,0.5106156212996865,1.451068055531513,VNT,0.004588965584674179,Catalent,Health Care,Pharmaceuticals,CTLT,REGN,MU,NLOK,AES,VNT,LLY,DXCM,CLX,FFIV,0.4298593701879833,0.2039304034904155,0.01,0.1,0.03,0.09,0.04,0.26,0.04,0.04,0.31,0.09,0.5816323251583949,0.25692464174511803,0.27,0.1,0.0,0.05,0.02,0.31,0.1,0.09,0.04,0.02
CAT,0.27760795773338365,0.4377643189925785,0.6341493486089486,CLX,0.1151178288943768,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Trucks,CAT,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.3263365520209621,0.2341613204202451,0.2,0.01,0.09,0.01,0.27,0.11,0.03,0.06,0.12,0.08,0.41955617449896226,0.259021844949471,0.07,0.0,0.2,0.02,0.0,0.16,0.14,0.2,0.01,0.2
CBOE,-0.14622598410727922,0.423211718541669,-0.34551496969685624,KR,0.11110775421266604,Cboe Global Markets,Financials,Financial Exchanges & Data,CBOE,MS,AMAT,FFIV,SIVB,KEYS,ANET,GRMN,AES,ABBV,0.22175486381503412,0.30920451558996637,0.19,0.02,0.01,0.2,0.02,0.07,0.1,0.19,0.01,0.19,0.3669345299795527,0.35401370480800476,0.0,0.0,0.11,0.11,0.12,0.18,0.16,0.03,0.06,0.21
CBRE,0.07954494966627867,0.6016634638517868,0.13220837635218896,KR,0.011655879579779888,CBRE Group,Real Estate,Real Estate Services,CBRE,AMZN,EBAY,LLY,NFLX,EA,ATVI,TSCO,WST,DG,0.3863754407461985,0.2614093409282569,0.03,0.07,0.19,0.04,0.03,0.21,0.05,0.0,0.13,0.24,0.5043171210794819,0.276715499313047,0.0,0.16,0.15,0.1,0.04,0.01,0.07,0.14,0.26,0.06
CDW,-0.015630789755298035,0.4833308306180435,-0.03233973246711921,CLX,0.09960506120544806,CDW,Information Technology,Technology Distributors,CDW,LLY,NFLX,NEM,AMZN,DXCM,ATVI,EBAY,EA,VNT,0.4800465183587208,0.2147094299959328,0.11,0.06,0.03,0.14,0.06,0.01,0.07,0.14,0.04,0.34,0.5336800781167281,0.22005355742960478,0.04,0.09,0.09,0.08,0.19,0.05,0.05,0.05,0.03,0.33
CE,0.0820094464663256,0.5264219460714,0.155786526527529,CLX,0.030073900272514897,Celanese,Materials,Specialty Chemicals,CE,NLOK,CLX,DXCM,NEM,LLY,REGN,NFLX,EBAY,EA,0.3518087816114401,0.2355918092919337,0.01,0.21,0.19,0.03,0.14,0.14,0.03,0.01,0.14,0.08,0.4448780515280396,0.2764410369769409,0.0,0.04,0.01,0.12,0.17,0.21,0.06,0.22,0.16,0.0
CNC,0.05219485628767389,0.5261652625590866,0.09919859785842967,VNT,0.13260043482098918,Centene Corporation,Health Care,Managed Health Care,CNC,LB,UPS,FDX,CARR,TSLA,TT,OTIS,DE,AES,0.4617843804582236,0.31614421062072506,0.01,0.01,0.33,0.03,0.08,0.0,0.24,0.21,0.06,0.04,1.2113914567414967,0.4455569015231144,0.01,0.11,0.02,0.01,0.22,0.29,0.04,0.15,0.08,0.07
CNP,-0.15754130540963412,0.5738965102521143,-0.27451169783281276,KR,0.060195342962297664,CenterPoint Energy,Utilities,Multi-Utilities,CNP,EBAY,DG,EA,AMZN,WST,ATVI,TSCO,MSCI,BIO,0.36510653577977337,0.2655990813339993,0.05,0.17,0.22,0.13,0.19,0.01,0.12,0.02,0.0,0.07,0.5033979264972812,0.2953057249115143,0.02,0.06,0.09,0.01,0.2,0.32,0.09,0.1,0.11,0.0
CERN,0.10642391654636066,0.30589148588284454,0.3479139546470433,VNT,0.13873197088918562,Cerner,Health Care,Health Care Technology,CERN,CLX,DXCM,REGN,NEM,NLOK,NFLX,AMZN,LLY,EBAY,0.29047559711162874,0.2291518549754453,0.25,0.19,0.05,0.07,0.05,0.2,0.02,0.05,0.01,0.09,0.42648865521871376,0.2537001683764099,0.02,0.11,0.01,0.02,0.12,0.1,0.11,0.19,0.14,0.18
CF,-0.016398855538359992,0.5737593402293995,-0.02858141800672636,CLX,0.04236984124720711,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,CF,ROL,TSCO,MSFT,ATVI,LLY,BIO,ODFL,NVDA,ADBE,0.4167165287619138,0.29152808475980996,0.1,0.2,0.24,0.01,0.12,0.13,0.15,0.01,0.01,0.02,0.5036078686887044,0.3176705200035576,0.0,0.17,0.16,0.02,0.16,0.07,0.05,0.21,0.13,0.03
SCHW,0.17548136325689256,0.5151296920611756,0.3406547243563914,NEM,0.011578626300292147,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,SCHW,EBAY,NFLX,AMZN,EA,TSCO,WST,NEM,ATVI,LLY,0.3767238936679768,0.2561816165678604,0.17,0.13,0.0,0.08,0.19,0.03,0.09,0.14,0.1,0.04,0.49979883275898723,0.27045637348498436,0.01,0.09,0.0,0.24,0.01,0.02,0.23,0.21,0.08,0.1
CHTR,0.2832081408376458,0.34227281882762706,0.8274339218863681,VNT,-0.03515419996680801,Charter Communications,Communication Services,Cable & Satellite,CHTR,REGN,VNT,LLY,MU,NLOK,DXCM,CLX,FFIV,AES,0.4221932400711414,0.20173911473534603,0.21,0.08,0.28,0.03,0.06,0.04,0.01,0.2,0.09,0.0,0.45189514617707266,0.20975402274096605,0.13,0.0,0.31,0.12,0.01,0.09,0.02,0.1,0.12,0.09
CVX,-0.15052619446451607,0.5954164359267404,-0.2528082622210931,CLX,0.0248557299530302,Chevron Corp.,Energy,Integrated Oil & Gas,CVX,XLNX,DVA,HOLX,TER,ALGN,ADSK,TXN,NKE,MXIM,0.3623093029155062,0.339285310701337,0.03,0.07,0.19,0.19,0.01,0.02,0.08,0.16,0.18,0.05,0.5094935317988125,0.38853400695216384,0.02,0.03,0.29,0.04,0.23,0.14,0.07,0.02,0.03,0.13
CMG,0.5117771857961767,0.47769643648979143,1.0713439471242814,K,-0.02187500127778018,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,CMG,REGN,MU,LLY,AES,NLOK,VNT,FFIV,CLX,ANET,0.4085306515463736,0.2061008715770927,0.06,0.11,0.03,0.05,0.02,0.16,0.2,0.19,0.17,0.0,0.5095394326077924,0.2309965745832759,0.11,0.03,0.02,0.24,0.05,0.06,0.33,0.1,0.01,0.05
CB,0.022019479888265213,0.47087810564481136,0.04676259019966996,CLX,0.09387661333604017,Chubb Limited,Financials,Property & Casualty Insurance,CB,AMZN,NFLX,LLY,EBAY,DG,WST,ATVI,TSCO,NVDA,0.43468624849872833,0.2631778352733676,0.01,0.11,0.05,0.05,0.16,0.25,0.14,0.15,0.05,0.01,0.514613786948605,0.28449899428588543,0.01,0.16,0.06,0.16,0.24,0.04,0.27,0.02,0.02,0.02
CHD,0.19688010701732195,0.3133994827414944,0.6282081428312927,AAL,-0.08432995680718793,Church & Dwight,Consumer Staples,Household Products,CHD,MU,FFIV,KEYS,LLY,ANET,AES,ALXN,AMAT,CTVA,0.32468139077235436,0.28346745495380776,0.29,0.03,0.17,0.06,0.12,0.03,0.02,0.16,0.01,0.11,0.4097121027864386,0.33484590374868184,0.01,0.04,0.09,0.11,0.3,0.11,0.05,0.09,0.02,0.19
CI,0.13796799829554102,0.5176324210891129,0.2665366245901919,VNT,0.09788376179346837,CIGNA Corp.,Health Care,Managed Health Care,CI,WST,CHRW,NVDA,TSCO,ADBE,ATVI,ROL,EA,ABMD,0.43716076193883524,0.2620937061712331,0.0,0.08,0.22,0.03,0.02,0.0,0.08,0.23,0.16,0.17,0.5093373056652618,0.2796935186918875,0.0,0.19,0.05,0.01,0.12,0.01,0.08,0.32,0.05,0.16
CINF,-0.09428811488346546,0.571845772845842,-0.16488381896089246,VNT,-0.024967056010883847,Cincinnati Financial,Financials,Property & Casualty Insurance,CINF,PGR,COST,FFIV,ABBV,MNST,ANSS,ENPH,KLAC,HOLX,0.33028077885378293,0.2814813756298485,0.02,0.25,0.21,0.1,0.15,0.09,0.07,0.03,0.0,0.07,0.7750991723235342,0.43795591213447216,0.0,0.06,0.07,0.0,0.33,0.04,0.14,0.31,0.01,0.03
CTAS,0.21735759130440566,0.5065185345748018,0.42912070628741555,KR,-0.03552065413476074,Cintas Corporation,Industrials,Diversified Support Services,CTAS,REGN,VNT,LLY,NLOK,DXCM,CLX,NEM,FFIV,MU,0.4176500608423574,0.19625152372844892,0.04,0.04,0.26,0.02,0.15,0.02,0.22,0.04,0.17,0.04,0.46908432183955096,0.20802302116360052,0.04,0.07,0.33,0.03,0.04,0.13,0.13,0.07,0.1,0.05
CSCO,0.016528563591753365,0.403716410923845,0.040941024799884165,VNT,0.1232529360043128,Cisco Systems,Information Technology,Communications Equipment,CSCO,ADBE,TGT,DE,CHRW,ENPH,TSLA,POOL,TMUS,AAPL,0.334615625925467,0.2998639854942366,0.16,0.03,0.14,0.18,0.27,0.0,0.0,0.09,0.12,0.01,1.2352380696428256,0.48545134569796183,0.0,0.01,0.04,0.1,0.06,0.18,0.3,0.22,0.09,0.0
C,-0.1560614945760344,0.6574371481313731,-0.23737857682609875,CLX,-0.003500374796398633,Citigroup Inc.,Financials,Diversified Banks,C,BLL,TYL,ENPH,LOW,NDAQ,AWK,CHTR,FDX,TGT,0.3409929122874229,0.29207084593243937,0.01,0.12,0.17,0.01,0.09,0.0,0.03,0.27,0.01,0.29,0.7001931573555884,0.39560347396151346,0.02,0.04,0.15,0.25,0.01,0.09,0.02,0.13,0.02,0.26
CFG,0.042721375858488196,0.7424336125878211,0.05754235144281639,CLX,-0.018637829359950096,Citizens Financial Group,Financials,Regional Banks,CFG,AMZN,LLY,EBAY,NFLX,DG,ATVI,WST,EA,TSCO,0.4058266242039257,0.2635116294734576,0.06,0.11,0.11,0.16,0.05,0.19,0.08,0.12,0.07,0.03,0.5366174899724472,0.2960031572993741,0.0,0.22,0.13,0.01,0.04,0.01,0.09,0.31,0.04,0.16
CTXS,0.186643550291901,0.3968200996799003,0.47034802532043934,SEE,-0.11816361494498084,Citrix Systems,Information Technology,Application Software,CTXS,A,COST,ALXN,PKI,ENPH,UPS,BLK,HOLX,ANET,0.2960421203572712,0.27438486945515067,0.14,0.0,0.18,0.19,0.16,0.0,0.14,0.03,0.08,0.06,0.8929323900514206,0.4765355178048135,0.01,0.1,0.03,0.05,0.32,0.34,0.05,0.02,0.01,0.09
CLX,0.26466041321938794,0.30944890188848095,0.8552637013873332,BXP,-0.23476176432479792,The Clorox Company,Consumer Staples,Household Products,CLX,MU,AES,SIVB,MS,CTVA,KEYS,AMAT,FFIV,ALB,0.3485308605849356,0.2878096400326527,0.38,0.09,0.03,0.01,0.02,0.21,0.13,0.0,0.12,0.01,0.5095983091675518,0.36580141179628,0.18,0.11,0.03,0.03,0.03,0.02,0.07,0.07,0.18,0.28
CME,-0.022138456114760573,0.4715132886986568,-0.04695192403985292,KR,0.0767090619883222,CME Group Inc.,Financials,Financial Exchanges & Data,CME,LB,DVA,LRCX,FCX,QRVO,TT,GOOGL,AVGO,ZBRA,0.3656884858492562,0.35349245588338063,0.12,0.01,0.17,0.01,0.07,0.05,0.22,0.23,0.01,0.09,0.577611050771841,0.438590797475634,0.02,0.15,0.36,0.03,0.23,0.04,0.01,0.11,0.04,0.01
CMS,-0.030315785785241915,0.37573057163272616,-0.08068490581829836,CARR,0.05242396988213953,CMS Energy,Utilities,Multi-Utilities,CMS,EA,MSCI,NFLX,TTWO,ETSY,ENPH,KEYS,FFIV,TSLA,0.34861417114825966,0.2928811558837635,0.18,0.23,0.0,0.15,0.02,0.01,0.01,0.16,0.22,0.02,1.273731202449367,0.47808689865494225,0.01,0.0,0.04,0.23,0.08,0.27,0.02,0.02,0.04,0.29
KO,-0.07447337432200947,0.3394970230385563,-0.2193638508386909,VNT,0.05186215938903996,Coca-Cola Company,Consumer Staples,Soft Drinks,KO,DG,WST,ABMD,BIO,TSCO,EA,NVDA,ATVI,ODFL,0.3602462628032175,0.25596398209290366,0.15,0.18,0.08,0.18,0.0,0.09,0.12,0.0,0.1,0.09,0.5388620521734072,0.29904665800188,0.01,0.12,0.2,0.19,0.03,0.19,0.0,0.13,0.1,0.03
CTSH,0.26332655198276667,0.4638452973771894,0.5677033991111803,KR,0.1383141061392387,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,CTSH,REGN,DXCM,CLX,NLOK,LLY,NEM,EBAY,EA,NFLX,0.3691398397103409,0.2382478529160454,0.03,0.0,0.04,0.22,0.13,0.12,0.13,0.18,0.05,0.08,0.4226268286618591,0.26288156417919023,0.01,0.0,0.07,0.06,0.12,0.08,0.23,0.21,0.01,0.2
CL,0.17084404559718558,0.3043546545866976,0.5613321269201074,VNT,0.045390733574011674,Colgate-Palmolive,Consumer Staples,Household Products,CL,REGN,DXCM,LLY,NLOK,VNT,CLX,NEM,MU,FFIV,0.41618510670132214,0.1954710445502686,0.27,0.01,0.03,0.01,0.03,0.33,0.11,0.08,0.02,0.11,0.4697672017409537,0.20530821168556806,0.0,0.13,0.07,0.02,0.02,0.32,0.08,0.16,0.01,0.19
CMCSA,0.1323503637115051,0.3689367135086279,0.35873459828066145,VNT,0.0698175109344178,Comcast Corp.,Communication Services,Cable & Satellite,CMCSA,NLOK,DXCM,CLX,REGN,NEM,LLY,NFLX,EBAY,EA,0.3248260767292727,0.2337743728930391,0.12,0.17,0.06,0.19,0.07,0.12,0.07,0.02,0.1,0.06,0.42529319696354234,0.26296244824797665,0.02,0.13,0.05,0.04,0.04,0.15,0.14,0.22,0.2,0.01
CMA,-0.056329683522067124,0.740828697105727,-0.07603604415182105,BIIB,-0.10572905129903422,Comerica Inc.,Financials,Diversified Banks,CMA,NVDA,EA,TSCO,WST,MSFT,ODFL,DG,ATVI,BIO,0.37878506714058335,0.2736638373898129,0.07,0.03,0.17,0.12,0.11,0.0,0.1,0.2,0.11,0.07,0.5401622082432551,0.32672500486527056,0.03,0.14,0.03,0.26,0.27,0.0,0.16,0.03,0.03,0.06
